,Symbol,Return,Trades,Win Rate,Best Trade,Worst Trade,Max Duration,Avg Duration
87,JUPUSDT,-2.3871248340000055,2,0.0,-0.1996007984031989,-2.1919797274227326,0 days 06:15:00,0 days 06:15:00
88,TURBOUSDT,3.2054382394200367,5,80.0,0.8242538278978473,-0.04698284879481873,0 days 01:30:00,0 days 01:30:00
89,ZKUSDT,-0.31810959200000066,2,50.0,0.8541169156735973,-1.1623056138526766,0 days 05:45:00,0 days 05:45:00
90,XVGUSDT,2.777747921079972,4,100.0,0.9016880691333662,0.2416034420990032,0 days 01:40:00,0 days 01:40:00
91,BLZUSDT,0.5028232799999932,4,75.0,0.9578211541192538,-1.8573649846382212,0 days 00:05:00,0 days 00:05:00
92,SUSHIUSDT,2.6996504599999938,4,100.0,0.8598866357862556,0.27705782464921835,0 days 01:35:00,0 days 01:35:00
93,DARUSDT,0.031743828800008485,4,75.0,0.7970074965775842,-2.2044088176352616,0 days 00:30:00,0 days 00:30:00
94,LDOUSDT,1.1202672200000052,5,80.0,0.899480262943253,-2.1467798302546304,0 days 02:30:00,0 days 02:30:00
95,1000SATSUSDT,2.361973353348003,4,100.0,0.868256556879321,0.007167984473044342,0 days 01:50:00,0 days 01:50:00
96,ORDIUSDT,2.5285272000000076,3,100.0,0.8745700300932913,0.7984031936127733,0 days 03:25:00,0 days 03:25:00
97,EIGENUSDT,3.6388391000000047,6,83.33333333333334,0.9476550273692319,-0.43595461534007285,0 days 02:10:00,0 days 02:10:00
98,FTMUSDT,2.815308693999978,3,100.0,0.8155945176672064,0.7984031936127733,0 days 02:30:00,0 days 02:30:00
99,OMUSDT,-1.453668263999989,1,0.0,-1.454020431587133,-1.454020431587133,0 days 07:35:00,0 days 07:35:00
100,NOTUSDT,1.5482316519200139,3,66.66666666666666,0.8016032064128265,-0.05725474565922983,0 days 03:20:00,0 days 03:20:00
101,THETAUSDT,2.757825959999973,4,100.0,0.841944156715213,0.20824717544885019,0 days 03:00:00,0 days 03:00:00
102,EDUUSDT,-11.176204496000027,8,25.0,0.8770392496018631,-2.303556182696842,0 days 01:05:00,0 days 01:05:00
103,KAIAUSDT,-2.7417578400000275,4,50.0,0.8436364253931572,-2.204408817635284,0 days 02:10:00,0 days 02:10:00
104,ARUSDT,1.109782000000032,3,66.66666666666666,0.8572700957470536,-0.5423611848997867,0 days 01:25:00,0 days 01:25:00
105,NEOUSDT,3.464795799999992,5,100.0,0.8016032064128265,0.33986081890273745,0 days 01:50:00,0 days 01:50:00
106,APEUSDT,-0.2855904000000009,1,0.0,-0.2856052240535423,-0.2856052240535423,0 days 06:50:00,0 days 06:50:00
107,CAKEUSDT,-0.35788236000000323,1,0.0,-0.3579512929713702,-0.3579512929713702,0 days 07:50:00,0 days 07:50:00
108,FTTUSDT,-2.1337756979999725,5,60.0,0.874039875727961,-2.291888761376759,0 days 00:30:00,0 days 00:30:00
109,HOTUSDT,-1.470418913679987,3,33.33333333333333,0.8754115373604265,-2.204408817635284,0 days 00:55:00,0 days 00:55:00
110,COWUSDT,-2.5601191519999884,2,0.0,-0.42452546848499306,-2.1448606225090483,0 days 05:15:00,0 days 05:15:00
111,MANAUSDT,-0.2634078799999952,2,50.0,0.8016032064128376,-1.0565630813507143,0 days 06:05:00,0 days 06:05:00
